,index,text
2350,广西邦琪药业集团有限公司,1
2351,"药用复合膜包装,每盒12袋。",1
2352,6.本品宜饭前服或进食同时服。,1
2353,6.服药2周症状无缓解应去医院就诊;,1
2354,江西和明制药有限公司,1
2355,本品为黑棕色的大蜜丸;,1
2356,"本品为糖衣片,除去糖衣后显浅棕褐色;",1
2357,每100粒重5g,1
2358,8天为一个疗程。,1
2359,症见:面色白光白、五心烦热、腰酸膝软[unused1]孕妇禁用。,1
2360,另外有些利尿效应。,1
2361,"药用PVC硬片,药品包装用PTP铝箔。",1
2362,"补血调经,清热利湿。",1
2363,18个月。,1
2364,"口服,一次8丸,一日2次。",1
2365,内分泌失调,1
2366,"用于肾虚精亏所致的阳痿不育、遗精早泄、腰痛,尿后余沥[unused1]补肾益精。",1
2367,"用于湿热下注,白带过多,盆腔炎湿热下注[unused1]用于湿热下注所致白带异常,盆腔炎",1
2368,"本品为糖衣片,除去糖衣后呈浅棕色;",1
2369,每45粒约重3克,1
2370,"塑料瓶装,每瓶装60g。",1
2371,"6、服药二周症状无改善,应去医院就诊;",1
2372,"3.气血两虚引起的月经量少,色淡质稀,伴有头晕心悸,疲乏无力等不宜选用。",1
2373,"用于血虚,月经不调,腰膝酸痛过敏体质者慎用。",1
2374,对白色念珠菌感染的豚鼠阴道炎有抗菌及促进炎症恢复的作用。,1
2375,止血特效中成药;,1
2376,中医:清热燥湿止痒。,1
2377,"国家基本药物目录[unused1]理气皮疹,胸闷,憋气等过敏症状,应停药去医院就诊。",1
2378,"8.[unused1]按照用法用量服用,服药过程中出现不良反应应停药,并向医师咨询。",1
2379,"6.按照用法用量服用,小儿及孕妇应在医师指导下服用。",1
2380,北京汉典制药有限公司,1
2381,产妇在产后立即服用;,1
2382,"11、们坝Τダぁ⑺芰锨蚩牵槐酒房山婪部煞址萃谭td>药物相互作用[unused1]:[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
2383,"用于乳癖属气滞血瘀内分泌失调[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
2384,7.对本品过敏者禁用过敏体质者慎用。,1
2385,"再生障碍性贫血,缺铁性贫血[unused1]有效治疗再生障碍性贫血、缺铁性贫血",1
2386,"益肾扶阳,用于肾阳不足引起的身体虚弱,小便不利[unused1]益肾扶阳,用于肾阳不足引起的身体虚弱,小便不利。",1
2387,1、儿童、孕妇禁用;,1
2388,味甜、微苦、辛。,1
2389,每盒装36粒。,1
2390,10毫升x10支。,1
2391,"塑料瓶,纸盒,100克瓶盒",1
2392,10ml9支盒,1
2393,"8.按照用法用量服用,如需长期连续服用应向医师或药师咨询。",1
2394,"用于斑秃、全秃、普秃及肝肾虚引起的脱发[unused1]口服,[unused1]一次2.5g,一日3次。",1
2395,"用于头晕心慌,疲乏无力,月经量少,色淡,经期后错[unused1]尚不明确。",1
2396,"豚鼠过敏试验结果显示,个别豚鼠出现轻微震颤的过敏症状。",1
2397,具有明确的祛瘀、镇痛、修复、止血的药理作用。,1
2398,8.对本品过敏者禁用过敏体质者慎用,1
2399,1.忌不易消化食物;,1
2400,"8,本品性状发生改变时禁止使用。",1
2401,"4.故临床主要用于治疗妇女月经不调,痛经,宫寒不孕,崩漏,带下香附能提高痛阈、镇痛、松弛子宫平滑肌,抑制子宫收缩,弛缓其紧张度和抑制金黄色葡萄球菌,某些真菌生长,并具有雌激素样作用。",1
2402,尿频、尿急、尿痛、尿短、腰痛、小腹坠胀等症,1
2403,"4.按照用法用量服用,孕妇、高血压、糖尿病患者应在医师指导下服用。",1
2404,"用于跌打损伤,瘀血肿胀及气滞血瘀所致的痛经[unused1]孕妇禁用。",1
2405,"将药栓置入肛门约34cm,一次一粒,一日一次,一个月为一个疗程或遵医嘱。",1
2406,"3.香附能提高痛阈、镇痛镇痛、抑制子宫平滑肌收缩,松弛其紧张度的功能。",1
2407,本品为黑褐色至黑色的大蜜丸蜂蜜。,1
2408,9、本品性状发生改变时禁止服用。,1
2409,"铝塑泡罩包装,每盒24片。",1
2410,4.不宜喝茶和吃萝卜以免影响药效。,1
2411,"跌[unused1]打损伤较重者,可先用酒送服1丸保险子:瘀血肿痛者,用酒调和药粉,外擦患处;",1
2412,3.坚持长期对原发或继发性肾小球肾炎、高血压病、糖尿病肾病等合理的治疗。,1
2413,1、孕妇慎用。,1
2414,"本品为胶囊剂,内容物为棕褐色的颗粒及粉末;",1
2415,"本品为胶囊剂,内容物为深棕色粉末,有淡黄色纤维。",1
2416,"1,淋证属于肝郁气滞或脾肾两虚,膀胱气化不行者不宜使用2,肝郁气滞,脾虚气焰,肾阳衰惫,肾阴亏耗所致癃闭不宜使用[unused1]0.6g12片2板盒",1
2417,8、儿童必须在成人监护下使用。,1
2418,4g15袋,1
2419,"止血机理:1、收缩血管:对多种离体动、静脉血管条有明显收缩作用,可提高血管收缩能力;",1
2420,"3、方中含有甘草,不宜与京大戟、芫花、甘遂同用。",1
2421,"8、服药后痛经不减轻,或重度痛经者,应去医院就诊;",1
2422,"口服,一次三粒,一日三次。",1
2423,0.3g36粒,1
2424,配套使用一次性塑料卫生手指套1袋。,1
2425,"口服,一次1530毫升,一日23次。",1
2426,0.3g48粒盒,1
2427,5.青春期少女及更年期妇女应在医师指导下服药;,1
2428,150ml(神州),1
2429,肌内注射。,1
2430,2.儿童必须在成人的监护下使用。,1
2431,"清热解毒,燥湿杀虫,祛腐生肌燥湿杀虫清热解毒片剂(泡腾[unused1]长春海外制药集团有限公司",1
2432,"药理实验结果提示本品对大鼠失血性贫血及乙酰苯肼引起的大鼠贫血模型动物有改善作用,对环磷酰胺引起的小鼠白细胞降低有升高趋势。",1
2433,色的粉末;,1
2434,活血行气、化瘀止痛。,1
2435,"用于气血两虚,身体瘦弱,腰膝酸软,月经量少、后错,带下[unused1]吉林一正药业集团有限公司",1
2436,通化金马药业集团股份有限公司,1
2437,"清热解毒,去瘀生新。",1
2438,"急慢性尿路感染解痉作用,可解除Carbaco升引起的家兔、大鼠膀胱平滑肌痉挛,以及解除histamine引起的家兔输尿管平滑肌痉挛。",1
2439,广东九连山药业有限公司,1
2440,清热燥湿、杀虫止痒。,1
2441,"用于虚火上炎所致的暑热烦渴,咽喉肿痛",1
2442,9、本品性状发生谋涫苯故褂茫0、请将本品放在儿童不能接触的地方;,1
2443,"10.严格按说明书要求使用,不可随意提高浓度;",1
2444,"用于气虚血少养血调经补气和营,养血调经。",1
2445,"补益肝肾,滋阴止血。",1
2446,"用于月经不调,行经腹痛[unused1]尚不明确。",1
2447,"用于妇女经血不调,癥瘕痞块,产后血晕,恶露不尽",1
2448,"用于湿热下注所致的带下病,症见白带量多生冷辛辣、生冷、油腻[unused1]怀化正好制药有限公司",1
2449,"用于血虚气滞,月经不调,腰酸腹胀",1
2450,"用于湿热蕴结所致淋症,小便不利,淋漓涩痛,尿路感染[unused1]用于淋症,尿路感染,小便不利,淋漓涩痛[unused1]铝塑泡罩包装,每板12片,每盒装2板。",1
2451,"用于肾气不固所致的腰膝酸软,尿后余沥[unused1]本品为薄膜衣片,除去薄膜衣后显黄色或棕黄色:味甜、微涩。",1
2452,2.具有镇痛作用。,1
2453,"一次58片,一日2次。",1
2454,"孕妇忌用,妇女月经期忌用。",1
2455,"4.服用二周后症状未改善,应去医院就诊。",1
2456,30个月。,1
2457,"密封,置阴凉干燥处。",1
2458,"用于:肾虚腰痛、尿后余沥[unused1]口服,一次3粒,一日3次。",1
2459,"用于急性前列腺炎、前列腺增生广东王不留行[unused1]清热利湿、祛瘀通淋,用于前列腺炎",1
2460,1.2g10袋3盒,1
2461,"密封,避光",1
2462,2.阴道出血期间禁用。,1
2463,"6.严格按用法用量服用,本品不宜长期服用。",1
2464,7.使用阿司匹或其他非甾体类抗炎药后诱发哮喘、荨麻疹或过敏反应的患者。,1
2465,本品不适用于因胎盘、胎膜残留引起的产后出血。,1
2466,"用于肾阳不足引起的神倦乏力,腰酸腿软,耳鸣自汗[unused1]益气壮阳。",1
2467,"用于产后恶露不行,少腹疼痛,也可试用于上节育环后引起的阴道流血,月经过多新生化颗粒新生化颗粒新生化颗粒能明显减少大鼠扭体次数。",1
2468,山东翔宇健康制药有限公司,1
2469,"2.本品为外用药,禁内服。",1
2470,"还可广泛应用于子宫肌瘤及子宫肥大症,子宫内膜炎、妊娠斑、黄褐斑",1
2471,3.肝、肾功能损害及治疗前舒张压低于7kpa都慎用;,1
2472,11、本品性状发生改变时禁止使用。,1
2473,150毫升1瓶盒,1
2474,"月经来潮以前五天开始服药,隔日服,每次服12袋,一日2次。",1
2475,"活血止血气滞血瘀所致子宫出血过多,药物流产后子宫出血量多",1
2476,"本品为圆形薄膜衣片,除去薄膜衣后显棕色至棕褐色;",1
2477,"对本品过敏者禁用,药品性状发生改变时禁止使用。",1
2478,三[unused1]利尿作用[unused1]显著增强子宫肌收缩和紧张性等药理作用。,1
2479,"前列腺炎,前列腺增生[unused1]0.46g24粒盒",1
2480,"用于湿热瘀阻所致妇女带下,色黄质粘稠,少腹、腰骶疼痛",1
2481,3.忌食肥肉、动物内脏、豆类及坚果果实等高蛋白食物。,1
2482,清利湿热、止带。,1
2483,主要用于阳气暴脱的厥脱症(感染性、失血性、失液性休克等);,1
2484,"养血安胎,强壮身体,预防滑胎",1
2485,"用于月经不调,或多或少,行经腹痛,子宫寒冷,久不受孕,习惯性流产,赤白带下,崩漏不止,病久气虚,肾亏腰痛丸剂(浓缩丸[unused1]丸剂(浓缩丸)",1
2486,"2.白带量多伴有其他疾病者,应在医师指导下服药。",1
2487,36粒,1
2488,"2.如果你对本品的疗效满意,以下是可能产生的不良反应,但不是每人都肯定发生,不必紧张。",1
2489,"铝塑,14粒2板盒。",1
2490,"1.[unused1]对于宫颈糜烂较为严重的患者,用药后下腹有轻微不适,不影响使用。",1
2491,11.[unused1]请将此药品放在儿童不能接触的地方。,1
2492,"用于绝经前后引起的心悸气短,烦躁易怒,眩晕失眠,阵热汗出,胸乳胀痛,月经紊乱",1
2493,"密封,遮光,置阴凉处。",1
2494,服药期间忌食辛辣、生冷食物。,1
2495,"一次510粒,晚睡前服用,或遵医嘱。",1
2496,苏州华葆药业有限公司,1
2497,"11.如正在使用其它药品,使用本品前请咨询医师或药师。",1
2498,桂林益佰漓江制药有限公司,1
2499,"抗菌消炎,用于阴道感染、妇科炎症[unused1]抗菌消炎。",1
2500,"3.平素月经正常,突然出现月经过多,或阴道不规则出血应去医院就诊。",1
2501,"强身补脑,固肾补气,增进食欲。",1
2502,四[unused1]治疗跌打损伤[unused1]淤血疼痛。,1
2503,5、异烟肼中毒时可用大剂量维生素B6对抗。,1
2504,0.28g48片盒,1
2505,2.[unused1]感冒发热病人不宜服用。,1
2506,气微香、味微苦。,1
2507,用于血虚脾弱所致月经不调、带下病,1
2508,0.25g12s3板盒。,1
2509,天津中盛海天制药有限公司,1
2510,"舒肝健脾,养血调经。",1
2511,7.参竹精颗粒性状发生改变时禁止使用。,1
2512,"用于更年期综合症肾阴阳两虚症,症见烘热汗出、畏寒怕冷、腰膝酸软丸剂(浓缩水丸)",1
2513,"非处方药物(乙类),国家基本药物目录[unused1]活血调经。",1
2514,沈阳东新药业有限公司,1
2515,"一次6片,一日三次。",1
2516,本品为棕褐色或黑褐色鱼雷型栓剂。,1
2517,"口服,一次2-3片,一日3次。",1
2518,7.青春期少女及更年期妇女应在医师指导下服用;,1
2519,"一次1520丸,一日3次。",1
2520,"补肝补肾、益精活血,用于肾虚白发,腰腿酸软",1
2521,"4、治疗痛经,宜在经前35天开始服药,连服一周,如有生育要求应在医师指导下服用。",1
2522,6.提高机体免疫:人参、当归、茯苓和益母草等分别能够增强机体细胞免疫和体液免疫的作用。,1
2523,"气微腥,味微苦。",1
2524,用于脾虚湿盛所致带下病,1
2525,黄柏提取物有降压、降血糖[unused1]1[unused1]忌不易消化食物。,1
2526,"用于产后阴血亏虚,乳汁稀薄[unused1]尚不明确。",1
2527,"本品为胶囊剂,内容物为绿褐色粉末及颗粒;",1
2528,"7.请将本品放在儿童[unused1]温肾助阳,补益精血。",1
2529,"用于肾脾双虚,气滞血瘀,前列腺增生,慢性前列腺炎;",1
2530,用于肾虚[unused1]口服。,1
2531,"养血柔肝,理气调经过敏体质者慎用。",1
2532,"3.高血压、心脏病、肾病及脾胃虚弱者,请在医师指导下服用。",1
2533,云南理想药业有限公司,1
2534,"皮肤湿疹:取适量药液直接涂抹于患处,有糜烂面者可稀释5倍量后湿敷,一日两次。",1
2535,"用于减轻放化疗副作用,提高机体免疫功能,也可用于脾肾虚弱引起的疾病",1
2536,用于乳癖属气滞血瘀证者(乳腺增生)。,1
2537,"药用塑料瓶包装,45粒盒。",1
2538,"用于月经不调,胸脘胀满,腰腹疼痛[unused1]口服,一次1丸,一日2次。",1
2539,药用塑料瓶;,1
2540,"改善慢性盆腔炎导致的盆腔粘连,也可用于子宫内膜异位症、卵巢囊肿、乳腺增生、男性前列腺增生",1
2541,"用于气滞血瘀,湿热蕴结之盆腔炎,症见带下量多,下腹疼痛[unused1]非处方药物(甲类),国家医保目录(乙类)[unused1]孕妇禁用。",1
2542,3、本品可与对肾功能无损害的抗生素、抗高血压药、抗酸、补钙、及纠正肾性贫血等药物使用。,1
2543,"7g6瓶[unused1]滋补气血,调经舒郁。",1
2544,"用于月经先后不定期,带经日久,痛经,带下[unused1]本品为糖衣浓缩丸,去除糖衣后显棕黄色至棕褐色,味微苦,微麻。",1
2545,"用于气血两虚,身体瘦弱,腰膝酸软,月经量少肝损伤[unused1]非处方药物(甲类),国家基本药物目录",1
2546,6支盒。,1
2547,"用于良性前列腺增生症属湿热瘀阻证,证见:夜尿频多、尿道灼热、排尿困难、小腹胀满、尿后余沥不尽[unused1]1、使用本品时,请在铝箔剪口处撕开,轻轻取出栓剂,用指套将栓剂塞入肛门4-6cm处,然后做提肛动作,在肛门肌肉收缩时,可将栓剂保存于体内。",1
2548,"用于肝郁气滞,痰凝血瘀所致的乳房肿块,胀痛,有触痛,或固定痛,胸肋胀痛,胸闷不适,抑郁易怒,诸症随情绪变化而加重,以及乳腺增生[unused1]孕妇、哺乳期妇女禁用。",1
2549,"复合镀铝膜包装,每盒装9袋。",1
2550,"用于神经衰弱,失眠健忘,心跳气短,阳痿早泄",1
2551,减轻琼脂所致的大鼠足肿胀及肉芽肿增生。,1
2552,每片重0.6g(素片);,1
2553,每片含黄藤素0.3g,1
2554,"一次45片,一日23次,儿童酌减。",1
2555,"本品为薄膜衣片,除去薄膜衣后呈深黄色至黄褐色蒲公英、鸡血藤、益母草、狗脊、车前草、赤芍、川芎。",1
2556,本品为黄褐色的片;,1
2557,"一次3克(约20粒),一日3次。",1
2558,聚氯乙烯固体药用硬片、药品包装用铝箔泡罩装。,1
2559,10、请将此药品放在儿童[unused1]非处方药物(甲类),1
2560,0.3g100s16盒,1
2561,广东新峰药业股份有限公司,1
2562,本品体外对大肠杆菌、变形杆菌、金黄色葡萄球菌、绿脓杆菌均有不同程度的抑菌作用。,1
2563,当归、白芍均有抗炎、抗凝血、降压、改善微循环和进行免疫调节[unused1]兰州佛慈制药股份有限公司,1
2564,新疆伊犁旭峰天马药业有限公司,1
2565,0.47g72片盒,1
2566,理气活血、软坚散结。,1
2567,"用于湿热下注清热解毒,燥湿止带,杀虫止痒孕妇慎用。",1
2568,"大枣为佐使药,硫酸亚铁为矿物药,适于缺铁性贫血。",1
2569,"非处方药物(甲类),国家基本药物目录[unused1]孕妇禁用。",1
2570,用于经期腹痛及因寒所致的月经失调痛经[unused1]广州白云山和记黄埔中药有限公司,1
2571,少数患者用药后偶有胃脘不适。,1
2572,广东利泰制药股份有限公司,1
2573,"散瘀消肿,止血止痛,用于刀枪伤,跌打损伤,月经不调,经痛经闭,慢性胃痛及关节疼痛[unused1]孕妇忌服。",1
