index,text
"清热解毒,凉血止血。",2
阴虚火旺、五心烦热者忌用。,2
"一次3粒,一日3次",2
"气香,味微苦、辛。",2
康哲(湖南)制药有限公司,2
山西双人药业有限责任公司,2
广东众生药业股份有限公司,2
"本品为薄膜衣片,除去包衣显棕褐色;",2
陕西关爱制药有限公司,2
本品为棕黄色或棕褐色的颗粒;,2
4g5支盒,2
"高密度聚乙烯管,每袋装1支,每盒装3袋。",2
"气香,味苦,微苦。",2
3g10袋盒。,2
6袋盒。,2
"10.对本品过敏者禁用,过敏体质者慎用。",2
少数患者用药后有轻度大便溏薄现象。,2
8.品性状发生改变时禁止使用;,2
10.药品性状发生改变时禁止服用。,2
"铝塑板,每盒装10丸。",2
"3.如有迎风流泪,又有视力急剧下降,应去医院就诊。",2
抗肿瘤。,2
"药用铝塑泡罩包装,12粒板2板盒。",2
睡前将栓剂放入阴道深处。,2
"5.降低血液黏度:益母草能降低血流及血浆黏度,降低红细胞聚集指数及[unused1]K(红细胞硬度指数)值。",2
"1.本品含有辛温香燥之品,易助热生火,故胃热引起的胃痛忌用。",2
"用于血瘀所致的月经不调,症见经水量少[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",2
西藏神猴药业有限责任公司,2
1、药品性状发生改变时禁止使用。,2
1.忌食生冷及油腻难消化的食品。,2
"本品为薄膜衣片,除去包衣后显棕褐色;",2
"经后可继续服用,一次3~5粒,一日2~3次。",2
"7、按照用法用量服用,服药期间症状加重,或兼见其他症状,应及时去医院就诊。",2
疗程4周。,2
1.忌生冷食物。,2
"个别病例可出现轻微胃肠不适,食欲减退和便秘,但无需特殊处理,停药后即自动消失。",2
用于中老年男子衰老体弱,2
"每晚1粒,重症早晚各1粒。",2
葵花药业集团(佳木斯)有限公司,2
"芡实有收敛,滋养作用;",2
江西银涛药业有限公司,2
味甜颗粒;,2
用于乳痛症及乳腺增生,2
"气腥,味微苦。",2
"用于腰膝酸软,面色晄白,头目眩晕。",2
"5.服药7天症状无缓解,应去医院就诊。",2
"7.[unused1]对本品过敏者禁用,过敏体质者慎用。",2
新疆维吾尔药业有限责任公司,2
"6、一般服药一个月经周期,其症状无改善,应去医院就诊。",2
提高小鼠机体免疫功能并改善微循环。,2
"气香,味微辛。",2
0.32g8粒,2
本品对金黄色葡萄球菌、肺炎双球菌、乙型溶血型链球菌、福氏志贺氏菌、致病性大肠杆菌、伤寒沙门氏菌、淋球菌、钩端螺旋体、阴道毛滴虫、白色念珠菌、衣原体等致病菌均有很强抑杀作用;,2
舒肝、理气、活血。,2
50ml瓶,2
阳虚体质者忌用。,2
0.4g24s盒。,2
"气微,味淡。",2
本品为灰褐色的水丸;,2
通化万通药业股份有限公司,2
每粒装0.3g。,2
每盒装30片。,2
3.调节内分泌系统延缓衰老。,2
故对防止伤口感染有一定意义。,2
"7.对该药品过敏者禁用,过敏体质者慎用。",2
2.服药期间不宜吃生冷食物。,2
"5盒一疗程,10盒一月",2
云南通大生物药业有限公司,2
"4.治疗痛经,宜在经前开始服药。",2
菊花有显著的抗菌、抗炎作用;,2
"一次一粒,一日一次。",2
4.使用前应充分摇匀。,2
辽宁好护士药业(集团)有限责任公司,2
"用于月经量少,良药不苦口,胶囊剂掩盖了益母草苦味",2
"一次10克,一日3次。",2
13.本品性状发生改变时禁止使用。,2
"开水冲服,一次14克,一日3次。",2
"一次2-4片,一日2-3次。",2
10g12袋盒,2
吉林省利华制药有限公司,2
"填精补血,补肝滋肾,乌须黑发。",2
"国家医保目录(乙类),国家基本药物目录",2
"药用复合膜,6克6袋。",2
5.老人、少女、孕妇均应在医师的指导下服用。,2
"4、服药2周症状无缓解,应去医院诊治。",2
"5、腹痛较重者,应及时去医院就诊;",2
调节内分[unused1]泌:有类似LHRH作用与弱抗磁性激素作用。,2
用于慢性前列腺炎及由前列腺炎引起的尿频、尿急、尿道涩痛、淋浊、性欲减退、阳萎早泄等,2
"4.对妊娠后身体虚弱、疲乏无力,易患感冒或胎萎不长者,有增强机体免疫力和促进胎儿发育的作用,宜长期服用,直至分娩。",2
2.孕妇服用时请向医师咨询。,2
广东宏兴集团股份有限公司宏兴制药厂,2
"临床前动物试验结果提示:体外给药可促进大鼠离体子宫平滑肌的收缩,灌胃给药可改善小鼠耳廓微循环,延长凝血时间,缩短大鼠优球蛋白溶解时间,提高纤溶活性。",2
广州白云山医药集团股份有限公司白云山制药总厂,2
孕妇及妇女月经期间忌服。,2
3g7s盒,2
"非处方药物(乙类),国家基本药物目录,中药保护品种二级",2
"补血,活血,通络。",2
"2、服药期间不宜喝茶和吃萝卜,不宜同时服用藜芦、五灵脂、皂荚或其制剂;",2
试验结果提示本品可用于治疗湿热淋症、非淋菌性尿道炎及其引起的后遗症患者。,2
5.儿童、孕妇应在医师指导下服用。,2
每袋装5克,2
"8.[unused1]对本品过敏者禁用,过敏体质者慎用。",2
"活血调经,用于月经不调,量少,产后腹痛",2
四川明星药业有限责任公司,2
重度宫颈糜烂者慎用。,2
"7,按照用法用量服用,小儿及孕妇者应在医师指导下服用。",2
0.25g12s3板,2
"4、平素月经正常,突然出现月经量少,或月经错后,或阴道不规则出血应去医院就诊;",2
"在30-40分钟内滴毕,一天2次。",2
温补肾阳。,2
"用于子宫肌瘤气滞血瘀,症见经期延长,经量过多,经色紫黯有块,小腹或乳房胀痛等。",2
泽泻有降压及免疫调节作用;,2
"用于湿热下注,毒瘀互阻所致带下病。",2
"1.可见胃肠道不良反应,如恶心、呕吐、上腹疼痛、便秘。",2
"抑郁气滞,内有湿者忌服。",2
4.高血压、糖尿病患者应在医师指导下服用。,2
"本品补气养血,益肾助脾。",2
四川中方制药有限公司,2
对子宫平滑肌的双向调节作用:兴奋与抑制。,2
"用于乳腺增生,乳腺胀痛",2
"现代药理研究表明,地黄能对抗连续服用地塞米松后血浆皮质酮浓度的下降,并能防止肾上腺皮质萎缩;",2
过敏体质者尤其是花粉过敏者禁用。,2
每袋装12g(相当于原药材18g),2
"本品为薄膜衣片,除去包衣后显棕色或黑棕色;",2
"用于肾阳亏损,阳痿早泄,腰膝酸软,遗精自汗,畏寒肢冷,神疲乏力。",2
"4,服药同时不宜服用藜芦及其制剂。",2
"7.对本品及酒精过敏者禁用,过敏体质者慎用。",2
"益肾回春,活血通淋,清热解毒。",2
哈尔滨乐泰药业有限公司,2
15g瓶。,2
"口服,一次3~4粒,一日3次;",2
5g6袋盒,2
山西天星制药有限公司,2
"8.按照用法用量服用,服药过程中出现不良反应应停药,并向医师咨询。",2
用于霉菌性阴道炎、老年性阴道炎、宫颈糜烂见带下异常者,2
未进行该项实验且无可靠参考丈献。,2
"4、月经过多者不宜服用本药,带下量多气臭者应去医院就诊。",2
"2、接触性皮炎、湿疹:用3浓度洗液(即取本品3毫升加冷开水至100毫升混匀)湿敷患处,皮损轻者一日2~3次,每次30~60分钟,;",2
片芯重0.26g,2
男性不育症,2
"6、服药2周症状无缓解,应去医院就诊;",2
甘肃泰康制药有限责任公司,2
"本品为薄膜衣片,除去薄膜衣后,显棕褐色;",2
"3服药一周后,症状未见缓解,或症状加重者,应及时到医院就诊。",2
"一次10~15毫升,一日2次。",2
12.本品性状发生改变时禁止使用。,2
200ml瓶。,2
"6.平素月经正常,突然出现月经量少,或月经错后,或阴道不规则出血应去医院就诊。",2
河北万岁药业有限公司,2
15g10袋盒。,2
"钠钙玻璃药瓶(异性)装,每瓶70ml。",2
"2.经前或经期腹痛拒按,伴乳胁胀痛者不宜选用;",2
苦参含苦参碱、氧化苦参碱等多种生物碱。,2
"本品为硬胶囊,内容物为棕黄色至棕褐色的颗粒和粉末;",2
前列舒乐颗粒能抑制醋酸所致扭体反应。,2
3.不宜和感冒类药同时服用。,2
7儿童必须在成人监护下使用。,2
"5.按照用法用量服用,糖尿病患者、孕妇、小儿应在医师指导下服用。",2
"药用复合硬片包装[unused1]每板4粒,每盒2板。",2
"本品为胶囊剂,内容物为棕褐色颗粒;",2
3、感冒发热病人不宜服用;,2
"一次10~20毫升,一日3次。",2
药都制药集团股份有限公司,2
"本品经口服给予实验性病理模型的大鼠后,见给药组与空白对照组比较,能明显增加精子数量和提高精子活力。",2
0.3g60粒盒,2
2周为一疗程。,2
"11.[unused1]如正在使用其他药品,使用本品前请咨询医师或药师。",2
"调经养血,理气化瘀。",2
"9、注意卫生,防止重复感染。",2
2、患有其他疾病者应在医师指导下服用。,2
2.调节精神系统安神养心。,2
1少吃生冷及油腻难消化的食品。,2
"祛油止痒,脂溢性脱发辅助用药,男性脱发联合保法止防脱发",2
11.[unused1]请将本品放在儿童不能接触的地方。,2
"复合膜袋装,每袋装6g,每盒装12袋。",2
"有抗炎、消肿、止痒之功能,并可增强体液免疫,对人体正常皮肤粘膜与破损皮肤粘膜无刺激、无致敏及毒副反应。",2
"清热凉血,活血化瘀,消肿止痛。",2
10.[unused1]儿童必须在成人监护下使用。,2
温肾壮阳、益气滋肾。,2
"据临床研究资料报道,苦参的8煎剂,13水浸剂在体外对某些常见的皮肤真菌有不同程度的抑制作用。",2
片剂(糖衣片),2
3.本品尚无局部患处直接涂敷的有效性和安全性研究数据。,2
每粒装0.4g。,2
"无周期者每月连服20天,连服三个月或遵医嘱。",2
铝塑袋。,2
5盒一疗程,2
清热、除湿、止帮。,2
用药前应先用温开水清洗外阴。,2
"补气养血,滋阴通乳。",2
"5、绝经后患者,应在医师指导下使用。",2
增强机体的非特异性免疫功能。,2
胶囊剂(软胶囊),2
0.25g24片盒,2
"症见:带下量多,呈豆腐渣样,或色黄如脓,或呈黄色泡沫样,其气腥臭。",2
"气芳香,味辛、甘。",2
"用于脱发、白发,中药制剂",2
降低血压。,2
"7.经长期毒性试验,小鼠各脏器均无病变。",2
"3.儿童及老人慎用,孕妇婴幼儿及肾功能不全者禁用。",2
"一次6片,一日2~3次。",2
"一次10毫升,一日2次。",2
0.5g24片盒,2
"于月经干净2~3天后开始用药,一次一粒,隔天用药一次。",2
"月经前15天开始服,至月经来时停药。",2
10ml12支,2
1.忌生冷油腻及刺激性食物。,2
肾阴虚者带下赤白伴有阴部灼热、头昏目眩、便干尿黄等症。,2
少见。,2
1.忌食生冷、油腻食物。,2
本品为棕色稠厚的半流体;,2
300g盒。,2
西安大恒制药有限责任公司,2
"PVC药用硬片药用铝箱包装,12粒板4板袋1袋盒。",2
"活血养血,益肾。",2
2.孕妇忌服;,2
固精涩精。,2
"一次6~8片,一日3次,小儿酌减。",2
"一次1粒,一日2次。",2
"活血调经,逐瘀生新。",2
本品为棕色鱼雷型栓剂。,2
"口服,一次3粒,一日3次;",2
本品为棕黑色的水蜜丸;,2
"5.按照用法用量服用,儿童及孕妇应在医师指导下服用。",2
"用于妇科炎症、菌痢、肠炎,呼吸道及泌尿道感染,外科感染,眼结膜炎",2
"动物试验结果表明,本品可减少药物流产大鼠子宫的出血量,对家兔在体子宫平滑肌收缩有增强作用;",2
"6.急性毒性试验作用,高剂量组12小时内有食欲减退现象,12小时后恢复正常。",2
"清热,除湿,止带。",2
12s盒。,2
"4.服药2周症状无缓解,应去医院诊治。",2
"12.对本品过敏者禁用,过敏体质者慎用。",2
"用于血瘀所致的月经不调,症见经水量少[unused1]非处方药物(乙类),国家基本药物目录",2
"妇科病:先用清水冲洗阴道,取适量药液用温开水稀释510倍,用阴道冲洗器将药液注入阴道内保留几分钟。",2
"治肾病用蒙药,腰膝疼痛,梦遗滑精,睾丸肿大均有效5盒一疗程",2
每盒24粒。,2
"铝塑包装,12粒2板盒。",2
益气助阳。,2
沈阳红药制药股份有限公司,2
36s盒。,2
"调和阴阳,温阳补肾,扶正固本。",2
江西南昌制药有限公司,2
"8.按照用法用量服用,在服药过程中出现不良反应者,应停药向医师咨询。",2
4、带下清稀者不宜选用。,2
"5、伴有尿频、尿急、尿痛者,应去医院就诊。",2
感冒发热者忌服。,2
"补气血,滋肝肾。",2
江西青峰药业有限公司,2
"药用铝塑泡罩包装,每板8粒,每小盒1板。",2
"补肾壮阳,强精增髓。",2
月经过多者慎服。,2
"2.月经期至经净3天内停用,切忌内服。",2
大连水产药业有限公司,2
"1、外阴、阴道炎:用10浓度洗液(即取本品10毫升加温开水至100毫升混匀),擦洗外阴,用冲洗器将10的洁尔阴洗液送至阴道深部冲洗阴道,一日1次,七天为一疗程。",2
8、请将此药品放在儿童不能接触的地方。,2
本品为棕色或棕褐色的颗粒;,2
0.4g12粒2板,2
0.38g36片盒,2
"2[unused1]腺增生组织形态的影响:试验表明,前列安通片能明显抑制前列腺上皮细胞生长,使前列腺增生组织缩小。",2
1、忌辛辣、生冷、油腻食物;,2
妊娠期忌用。,2
"温肾助阳,补益精血。",2
"清热利湿,活血通络,调经止带。",2
0.4g30粒盒,2
"本方共7味药物组成,君药为鸡血藤,补血活血,补而不滞,其性温和。",2
每袋装15克,2
国家医保目录,2
湖北襄阳隆中药业集团有限公司,2
"可升高棉酚造模大鼠的精子数,增加精子活动力。",2
丹皮有抑菌、抗炎和免疫调节作用;,2
"。如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",2
"滋补肝肾,益精养血,祛风生发。",2
"20天为一个疗程,间隔5-7天继续第二个疗程,可连续用药。",2
"液体药用塑料瓶,150ml瓶盒。",2
本品为棕黄色至棕褐色颗粒;,2
3具有增强免疫功能作用。,2
"11如正在使用其他药品,使用本品前请咨询医师或药师。",2
1、当药品性状发生改变时禁止服用。,2
"饭后口服,一次2粒,一日2次;",2
3盒1疗程,2
孕妇及月经过多者忌服。,2
黑龙江参鸽药业有限公司,2
"1.若栓剂变软,请将原包装放置在20以下的环境中,待变硬后再用,不影响疗效及药品质量。",2
"口服,一次4粒,一日3次;",2
"3.伴有赤带者,应去医院检查,在医师指导下用药。",2
固肾生发丸:口服。,2
每粒装0.6g,2
"活血,软坚散结。",2
"8、服药2周症状无缓解,应去医院就诊。",2
调节血流变、改善血[unused1]液的粘、浓、凝、聚。,2
9.请将该药品放在儿童不能接触的地方。,2
湖南康尔佳制药有限公司,2
补益肝肾、益气活血、清利湿热。,2
"治疗前列腺增生症,症见尿频,尿急,或尿细,排尿困难等",2
"用于乳腺增生,经期乳腺胀痛等",1
"填精补血,补肝滋肾,乌须黑发补肝滋肾填精补血,补肝滋肾,乌须黑发。",1
0.3g100s16盒,1
早饭前及临睡前淡盐水或温开水送服。,1
"增加子宫血流量,升高血清雌二醇和孕酮水平。",1
40粒,1
"用于宫颈糜烂,赤白带下,滴虫性阴道炎及阴道霉菌感染等妇科慢性炎症[unused1]每晚一支,注入阴道深处。",1
"用于斑秃、全秃、普秃及肝肾虚引起的脱发固肾生发丸固肾生发丸:本品为红色的包衣浓缩水蜜丸,除去包衣后,显棕褐色,味甘。",1
"5.对本品过敏者禁用,过敏体质者[unused1]70ml盒",1
